elec_date,county_name,entity_description,race_number,race_description,race_party,tot_race_prec,race_prec_reporting,cand_number,cand_name,cand_party,cand_absmail_votes,cand_early_votes,cand_elecday_votes,cand_tot_votes
11/06/2018,CANADIAN,"FEDERAL, STATE AND COUNTY",10002,FOR LIEUTENANT GOVERNOR,,50,50,1,MATT PINNELL,REP,2143,1621,27477,31241
11/06/2018,CANADIAN,"FEDERAL, STATE AND COUNTY",10002,FOR LIEUTENANT GOVERNOR,,50,50,2,ANASTASIA A. PITTMAN,DEM,1088,777,10706,12571
11/06/2018,CANADIAN,"FEDERAL, STATE AND COUNTY",10002,FOR LIEUTENANT GOVERNOR,,50,50,3,IVAN HOLMES,IND,105,69,1624,1798
11/06/2018,CANADIAN,"FEDERAL, STATE AND COUNTY",10003,FOR STATE AUDITOR AND INSPECTOR,,50,50,1,JOHN YEUTTER,LIB,665,539,7908,9112
11/06/2018,CANADIAN,"FEDERAL, STATE AND COUNTY",10003,FOR STATE AUDITOR AND INSPECTOR,,50,50,2,CINDY BYRD,REP,2464,1759,29775,33998
11/06/2018,CANADIAN,"FEDERAL, STATE AND COUNTY",10004,FOR ATTORNEY GENERAL,,50,50,1,MIKE HUNTER,REP,2173,1657,28296,32126
11/06/2018,CANADIAN,"FEDERAL, STATE AND COUNTY",10004,FOR ATTORNEY GENERAL,,50,50,2,MARK MYLES,DEM,1140,803,11320,13263
11/06/2018,CANADIAN,"FEDERAL, STATE AND COUNTY",10005,FOR STATE TREASURER,,50,50,1,RANDY McDANIEL,REP,2289,1711,28696,32696
11/06/2018,CANADIAN,"FEDERAL, STATE AND COUNTY",10005,FOR STATE TREASURER,,50,50,2,CHARLES de COUNE,IND,844,591,8928,10363
11/06/2018,CANADIAN,"FEDERAL, STATE AND COUNTY",10006,FOR SUPERINTENDENT OF PUBLIC INSTRUCTION,,50,50,1,JOY HOFMEISTER,REP,2113,1585,26132,29830
11/06/2018,CANADIAN,"FEDERAL, STATE AND COUNTY",10006,FOR SUPERINTENDENT OF PUBLIC INSTRUCTION,,50,50,2,JOHN COX,DEM,981,702,9773,11456
11/06/2018,CANADIAN,"FEDERAL, STATE AND COUNTY",10006,FOR SUPERINTENDENT OF PUBLIC INSTRUCTION,,50,50,3,LARRY HUFF,IND,232,168,3764,4164
11/06/2018,CANADIAN,"FEDERAL, STATE AND COUNTY",10007,FOR COMMISSIONER OF LABOR,,50,50,1,LESLIE OSBORN,REP,2243,1656,27846,31745
11/06/2018,CANADIAN,"FEDERAL, STATE AND COUNTY",10007,FOR COMMISSIONER OF LABOR,,50,50,2,FRED DORRELL,DEM,920,711,9312,10943
11/06/2018,CANADIAN,"FEDERAL, STATE AND COUNTY",10007,FOR COMMISSIONER OF LABOR,,50,50,3,BRANDT DISMUKES,IND,142,85,2174,2401
11/06/2018,CANADIAN,"FEDERAL, STATE AND COUNTY",10008,FOR INSURANCE COMMISSIONER,,50,50,1,GLEN MULREADY,REP,2150,1589,27435,31174
11/06/2018,CANADIAN,"FEDERAL, STATE AND COUNTY",10008,FOR INSURANCE COMMISSIONER,,50,50,2,KIMBERLY FOBBS,DEM,1140,845,11780,13765
11/06/2018,CANADIAN,"FEDERAL, STATE AND COUNTY",10009,FOR CORPORATION COMMISSIONER,,50,50,1,BOB ANTHONY,REP,2054,1561,25924,29539
11/06/2018,CANADIAN,"FEDERAL, STATE AND COUNTY",10009,FOR CORPORATION COMMISSIONER,,50,50,2,ASHLEY NICOLE McCRAY,DEM,1046,767,10713,12526
11/06/2018,CANADIAN,"FEDERAL, STATE AND COUNTY",10009,FOR CORPORATION COMMISSIONER,,50,50,3,JACKIE SHORT,IND,209,123,2773,3105
11/06/2018,CANADIAN,"FEDERAL, STATE AND COUNTY",10012,FOR UNITED STATES REPRESENTATIVE DISTRICT 03,,42,42,1,FRANK D. LUCAS,REP,1900,1481,23978,27359
11/06/2018,CANADIAN,"FEDERAL, STATE AND COUNTY",10012,FOR UNITED STATES REPRESENTATIVE DISTRICT 03,,42,42,2,FRANKIE ROBBINS,DEM,911,724,9246,10881
11/06/2018,CANADIAN,"FEDERAL, STATE AND COUNTY",10013,FOR UNITED STATES REPRESENTATIVE DISTRICT 04,,8,8,1,TOM COLE,REP,338,173,4616,5127
11/06/2018,CANADIAN,"FEDERAL, STATE AND COUNTY",10013,FOR UNITED STATES REPRESENTATIVE DISTRICT 04,,8,8,2,MARY BRANNON,DEM,159,74,1506,1739
11/06/2018,CANADIAN,"FEDERAL, STATE AND COUNTY",10013,FOR UNITED STATES REPRESENTATIVE DISTRICT 04,,8,8,3,RUBY PETERS,IND,19,10,289,318
11/06/2018,CANADIAN,"FEDERAL, STATE AND COUNTY",10025,FOR STATE SENATOR DISTRICT 22,,13,13,1,STEPHANIE BICE,REP,988,533,11444,12965
11/06/2018,CANADIAN,"FEDERAL, STATE AND COUNTY",10025,FOR STATE SENATOR DISTRICT 22,,13,13,2,WILLIAM ANDREWS,DEM,420,275,4401,5096
11/06/2018,CANADIAN,"FEDERAL, STATE AND COUNTY",10079,FOR STATE REPRESENTATIVE DISTRICT 41,,3,3,1,DENISE CROSSWHITE HADER,REP,405,175,4468,5048
11/06/2018,CANADIAN,"FEDERAL, STATE AND COUNTY",10079,FOR STATE REPRESENTATIVE DISTRICT 41,,3,3,2,JENNIE SCOTT,DEM,238,102,2072,2412
11/06/2018,CANADIAN,"FEDERAL, STATE AND COUNTY",10081,FOR STATE REPRESENTATIVE DISTRICT 43,,12,12,1,JAY W. STEAGALL,REP,675,457,8499,9631
11/06/2018,CANADIAN,"FEDERAL, STATE AND COUNTY",10081,FOR STATE REPRESENTATIVE DISTRICT 43,,12,12,2,CHANTELLE CORY,DEM,389,277,3861,4527
11/06/2018,CANADIAN,"FEDERAL, STATE AND COUNTY",10085,FOR STATE REPRESENTATIVE DISTRICT 47,,12,12,1,BRIAN HILL,REP,653,361,7080,8094
11/06/2018,CANADIAN,"FEDERAL, STATE AND COUNTY",10085,FOR STATE REPRESENTATIVE DISTRICT 47,,12,12,2,SARAH CARNES,DEM,385,214,3740,4339
11/06/2018,CANADIAN,"FEDERAL, STATE AND COUNTY",10329,FOR COUNTY COMMISSIONER DISTRICT NO. 1,,15,15,1,MARCUS HALL,LIB,317,244,3656,4217
11/06/2018,CANADIAN,"FEDERAL, STATE AND COUNTY",10329,FOR COUNTY COMMISSIONER DISTRICT NO. 1,,15,15,2,MARC HADER,REP,768,537,9814,11119
11/06/2018,CANADIAN,"FEDERAL, STATE AND COUNTY",10406,FOR COUNTY COMMISSIONER DISTRICT NO. 3,,18,18,1,JACK STEWART,REP,562,481,6739,7782
11/06/2018,CANADIAN,"FEDERAL, STATE AND COUNTY",10406,FOR COUNTY COMMISSIONER DISTRICT NO. 3,,18,18,2,DANIEL PUGH,IND,314,341,4430,5085
11/06/2018,CANADIAN,"FEDERAL, STATE AND COUNTY",10558,"FOR DISTRICT JUDGE DISTRICT 26, OFFICE 2",,50,50,1,JACK D. McCURDY II,,1975,1490,23335,26800
11/06/2018,CANADIAN,"FEDERAL, STATE AND COUNTY",10558,"FOR DISTRICT JUDGE DISTRICT 26, OFFICE 2",,50,50,2,JOHN PAUL JORDAN,,873,622,10567,12062
11/06/2018,CANADIAN,"FEDERAL, STATE AND COUNTY",10567,FOR ASSOCIATE DISTRICT JUDGE CANADIAN COUNTY,,50,50,1,RACHEL L. BUSSETT,,1518,992,16098,18608
11/06/2018,CANADIAN,"FEDERAL, STATE AND COUNTY",10567,FOR ASSOCIATE DISTRICT JUDGE CANADIAN COUNTY,,50,50,2,BOB W. HUGHEY,,1311,1124,17864,20299
11/06/2018,CANADIAN,"FEDERAL, STATE AND COUNTY",20002,SUPREME COURT DISTRICT 2 - PATRICK WYRICK,,50,50,1,YES,,1777,1317,22258,25352
11/06/2018,CANADIAN,"FEDERAL, STATE AND COUNTY",20002,SUPREME COURT DISTRICT 2 - PATRICK WYRICK,,50,50,2,NO,,1097,853,12521,14471
11/06/2018,CANADIAN,"FEDERAL, STATE AND COUNTY",20003,SUPREME COURT DISTRICT 3 - NOMA D. GURICH,,50,50,1,YES,,1875,1335,21507,24717
11/06/2018,CANADIAN,"FEDERAL, STATE AND COUNTY",20003,SUPREME COURT DISTRICT 3 - NOMA D. GURICH,,50,50,2,NO,,1005,838,13176,15019
11/06/2018,CANADIAN,"FEDERAL, STATE AND COUNTY",20004,SUPREME COURT DISTRICT 4 - YVONNE KAUGER,,50,50,1,YES,,1838,1354,21586,24778
11/06/2018,CANADIAN,"FEDERAL, STATE AND COUNTY",20004,SUPREME COURT DISTRICT 4 - YVONNE KAUGER,,50,50,2,NO,,1034,805,13013,14852
11/06/2018,CANADIAN,"FEDERAL, STATE AND COUNTY",20007,SUPREME COURT DISTRICT 7 - JAMES E. EDMONDSON,,50,50,1,YES,,1744,1252,20482,23478
11/06/2018,CANADIAN,"FEDERAL, STATE AND COUNTY",20007,SUPREME COURT DISTRICT 7 - JAMES E. EDMONDSON,,50,50,2,NO,,1133,911,14167,16211
11/06/2018,CANADIAN,"FEDERAL, STATE AND COUNTY",20010,COURT OF CRIMINAL APPEALS DISTRICT 1 - DANA KUEHN,,50,50,1,YES,,1899,1378,22352,25629
11/06/2018,CANADIAN,"FEDERAL, STATE AND COUNTY",20010,COURT OF CRIMINAL APPEALS DISTRICT 1 - DANA KUEHN,,50,50,2,NO,,946,770,12051,13767
11/06/2018,CANADIAN,"FEDERAL, STATE AND COUNTY",20013,COURT OF CRIMINAL APPEALS DISTRICT 4 - SCOTT ROWLAND,,50,50,1,YES,,1850,1322,21992,25164
11/06/2018,CANADIAN,"FEDERAL, STATE AND COUNTY",20013,COURT OF CRIMINAL APPEALS DISTRICT 4 - SCOTT ROWLAND,,50,50,2,NO,,985,818,12275,14078
11/06/2018,CANADIAN,"FEDERAL, STATE AND COUNTY",20014,COURT OF CRIMINAL APPEALS DISTRICT 5 - DAVID B. LEWIS,,50,50,1,YES,,1821,1290,21501,24612
11/06/2018,CANADIAN,"FEDERAL, STATE AND COUNTY",20014,COURT OF CRIMINAL APPEALS DISTRICT 5 - DAVID B. LEWIS,,50,50,2,NO,,1010,856,12795,14661
11/06/2018,CANADIAN,"FEDERAL, STATE AND COUNTY",20021,COURT OF CIVIL APPEALS DISTRICT 4 - OFFICE 1 - BARBARA GREEN SWINTON,,50,50,1,YES,,1867,1384,22328,25579
11/06/2018,CANADIAN,"FEDERAL, STATE AND COUNTY",20021,COURT OF CIVIL APPEALS DISTRICT 4 - OFFICE 1 - BARBARA GREEN SWINTON,,50,50,2,NO,,985,764,11965,13714
11/06/2018,CANADIAN,"FEDERAL, STATE AND COUNTY",20023,COURT OF CIVIL APPEALS DISTRICT 5 - OFFICE 1 - KENNETH L. BUETTNER,,50,50,1,YES,,1879,1303,21871,25053
11/06/2018,CANADIAN,"FEDERAL, STATE AND COUNTY",20023,COURT OF CIVIL APPEALS DISTRICT 5 - OFFICE 1 - KENNETH L. BUETTNER,,50,50,2,NO,,950,833,12326,14109
11/06/2018,CANADIAN,"FEDERAL, STATE AND COUNTY",20024,COURT OF CIVIL APPEALS DISTRICT 5 - OFFICE 2 - ROBERT BOBBY BELL,,50,50,1,YES,,1804,1271,21440,24515
11/06/2018,CANADIAN,"FEDERAL, STATE AND COUNTY",20024,COURT OF CIVIL APPEALS DISTRICT 5 - OFFICE 2 - ROBERT BOBBY BELL,,50,50,2,NO,,1029,855,12793,14677
11/06/2018,CANADIAN,"FEDERAL, STATE AND COUNTY",20025,"COURT OF CIVIL APPEALS DISTRICT 6 - OFFICE 1 - E. BAY MITCHELL, III",,50,50,1,YES,,1860,1302,21616,24778
11/06/2018,CANADIAN,"FEDERAL, STATE AND COUNTY",20025,"COURT OF CIVIL APPEALS DISTRICT 6 - OFFICE 1 - E. BAY MITCHELL, III",,50,50,2,NO,,985,825,12616,14426
11/06/2018,CANADIAN,"FEDERAL, STATE AND COUNTY",20026,COURT OF CIVIL APPEALS DISTRICT 6 - OFFICE 2 - BRIAN JACK GOREE,,50,50,1,YES,,1804,1268,21400,24472
11/06/2018,CANADIAN,"FEDERAL, STATE AND COUNTY",20026,COURT OF CIVIL APPEALS DISTRICT 6 - OFFICE 2 - BRIAN JACK GOREE,,50,50,2,NO,,1035,858,12787,14680
11/06/2018,CANADIAN,"FEDERAL, STATE AND COUNTY",30002,STATE QUESTION NO. 793 INITIATIVE PETITION NO. 415,,50,50,1,FOR THE PROPOSAL - YES,,1891,1363,19737,22991
11/06/2018,CANADIAN,"FEDERAL, STATE AND COUNTY",30002,STATE QUESTION NO. 793 INITIATIVE PETITION NO. 415,,50,50,2,AGAINST THE PROPOSAL - NO,,1443,1069,19904,22416
11/06/2018,CANADIAN,"FEDERAL, STATE AND COUNTY",30003,STATE QUESTION NO. 794 LEGISLATIVE REFERENDUM NO. 371,,50,50,1,FOR THE PROPOSAL - YES,,2685,2014,31494,36193
11/06/2018,CANADIAN,"FEDERAL, STATE AND COUNTY",30003,STATE QUESTION NO. 794 LEGISLATIVE REFERENDUM NO. 371,,50,50,2,AGAINST THE PROPOSAL - NO,,644,411,7992,9047
11/06/2018,CANADIAN,"FEDERAL, STATE AND COUNTY",30004,STATE QUESTION NO. 798 LEGISLATIVE REFERENDUM NO. 372,,50,50,1,FOR THE PROPOSAL - YES,,1619,1166,18534,21319
11/06/2018,CANADIAN,"FEDERAL, STATE AND COUNTY",30004,STATE QUESTION NO. 798 LEGISLATIVE REFERENDUM NO. 372,,50,50,2,AGAINST THE PROPOSAL - NO,,1711,1246,20623,23580
11/06/2018,CANADIAN,"FEDERAL, STATE AND COUNTY",30005,STATE QUESTION NO. 800 LEGISLATIVE REFERENDUM NO. 373,,50,50,1,FOR THE PROPOSAL - YES,,1389,1081,17146,19616
11/06/2018,CANADIAN,"FEDERAL, STATE AND COUNTY",30005,STATE QUESTION NO. 800 LEGISLATIVE REFERENDUM NO. 373,,50,50,2,AGAINST THE PROPOSAL - NO,,1861,1307,21662,24830
11/06/2018,CANADIAN,"FEDERAL, STATE AND COUNTY",30006,STATE QUESTION NO. 801 LEGISLATIVE REFERENDUM NO. 374,,50,50,1,FOR THE PROPOSAL - YES,,1517,1127,19633,22277
11/06/2018,CANADIAN,"FEDERAL, STATE AND COUNTY",30006,STATE QUESTION NO. 801 LEGISLATIVE REFERENDUM NO. 374,,50,50,2,AGAINST THE PROPOSAL - NO,,1799,1293,19575,22667
11/06/2018,CANADIAN,CASHION PUBLIC SCHOOLS INDEPENDENT SCHOOL DISTRICT No. 089,53701,PROPOSITION  CASHION PUBLIC SCHOOLS,,1,1,1,FOR THE PROPOSITION - YES,,3,0,10,13
11/06/2018,CANADIAN,CASHION PUBLIC SCHOOLS INDEPENDENT SCHOOL DISTRICT No. 089,53701,PROPOSITION  CASHION PUBLIC SCHOOLS,,1,1,2,AGAINST THE PROPOSITION - NO,,2,0,11,13
11/06/2018,CARTER,"FEDERAL, STATE AND COUNTY",10001,FOR GOVERNOR,,25,25,1,CHRIS POWELL,LIB,8,41,420,469
11/06/2018,CARTER,"FEDERAL, STATE AND COUNTY",10001,FOR GOVERNOR,,25,25,2,KEVIN STITT,REP,228,1087,7775,9090
11/06/2018,CARTER,"FEDERAL, STATE AND COUNTY",10001,FOR GOVERNOR,,25,25,3,DREW EDMONDSON,DEM,184,650,3611,4445
11/06/2018,CARTER,"FEDERAL, STATE AND COUNTY",10002,FOR LIEUTENANT GOVERNOR,,25,25,1,MATT PINNELL,REP,240,1178,8257,9675
11/06/2018,CARTER,"FEDERAL, STATE AND COUNTY",10002,FOR LIEUTENANT GOVERNOR,,25,25,2,ANASTASIA A. PITTMAN,DEM,167,559,3117,3843
11/06/2018,CARTER,"FEDERAL, STATE AND COUNTY",10002,FOR LIEUTENANT GOVERNOR,,25,25,3,IVAN HOLMES,IND,13,28,366,407
11/06/2018,CARTER,"FEDERAL, STATE AND COUNTY",10003,FOR STATE AUDITOR AND INSPECTOR,,25,25,1,JOHN YEUTTER,LIB,97,307,2030,2434
11/06/2018,CARTER,"FEDERAL, STATE AND COUNTY",10003,FOR STATE AUDITOR AND INSPECTOR,,25,25,2,CINDY BYRD,REP,266,1295,8857,10418
11/06/2018,CARTER,"FEDERAL, STATE AND COUNTY",10004,FOR ATTORNEY GENERAL,,25,25,1,MIKE HUNTER,REP,248,1191,8455,9894
11/06/2018,CARTER,"FEDERAL, STATE AND COUNTY",10004,FOR ATTORNEY GENERAL,,25,25,2,MARK MYLES,DEM,172,571,3238,3981
11/06/2018,CARTER,"FEDERAL, STATE AND COUNTY",10005,FOR STATE TREASURER,,25,25,1,RANDY McDANIEL,REP,252,1255,8787,10294
11/06/2018,CARTER,"FEDERAL, STATE AND COUNTY",10005,FOR STATE TREASURER,,25,25,2,CHARLES de COUNE,IND,115,362,2066,2543
11/06/2018,CARTER,"FEDERAL, STATE AND COUNTY",10006,FOR SUPERINTENDENT OF PUBLIC INSTRUCTION,,25,25,1,JOY HOFMEISTER,REP,221,1138,7834,9193
11/06/2018,CARTER,"FEDERAL, STATE AND COUNTY",10006,FOR SUPERINTENDENT OF PUBLIC INSTRUCTION,,25,25,2,JOHN COX,DEM,170,547,3109,3826
11/06/2018,CARTER,"FEDERAL, STATE AND COUNTY",10006,FOR SUPERINTENDENT OF PUBLIC INSTRUCTION,,25,25,3,LARRY HUFF,IND,27,82,762,871
11/06/2018,CARTER,"FEDERAL, STATE AND COUNTY",10007,FOR COMMISSIONER OF LABOR,,25,25,1,LESLIE OSBORN,REP,229,1151,8083,9463
11/06/2018,CARTER,"FEDERAL, STATE AND COUNTY",10007,FOR COMMISSIONER OF LABOR,,25,25,2,FRED DORRELL,DEM,161,553,3091,3805
11/06/2018,CARTER,"FEDERAL, STATE AND COUNTY",10007,FOR COMMISSIONER OF LABOR,,25,25,3,BRANDT DISMUKES,IND,24,46,462,532
11/06/2018,CARTER,"FEDERAL, STATE AND COUNTY",10008,FOR INSURANCE COMMISSIONER,,25,25,1,GLEN MULREADY,REP,240,1140,8100,9480
11/06/2018,CARTER,"FEDERAL, STATE AND COUNTY",10008,FOR INSURANCE COMMISSIONER,,25,25,2,KIMBERLY FOBBS,DEM,173,612,3520,4305
11/06/2018,CARTER,"FEDERAL, STATE AND COUNTY",10009,FOR CORPORATION COMMISSIONER,,25,25,1,BOB ANTHONY,REP,243,1133,7948,9324
11/06/2018,CARTER,"FEDERAL, STATE AND COUNTY",10009,FOR CORPORATION COMMISSIONER,,25,25,2,ASHLEY NICOLE McCRAY,DEM,159,554,3163,3876
11/06/2018,CARTER,"FEDERAL, STATE AND COUNTY",10009,FOR CORPORATION COMMISSIONER,,25,25,3,JACKIE SHORT,IND,16,72,559,647
11/06/2018,CARTER,"FEDERAL, STATE AND COUNTY",10013,FOR UNITED STATES REPRESENTATIVE DISTRICT 04,,25,25,1,TOM COLE,REP,253,1186,8479,9918
11/06/2018,CARTER,"FEDERAL, STATE AND COUNTY",10013,FOR UNITED STATES REPRESENTATIVE DISTRICT 04,,25,25,2,MARY BRANNON,DEM,154,545,2909,3608
11/06/2018,CARTER,"FEDERAL, STATE AND COUNTY",10013,FOR UNITED STATES REPRESENTATIVE DISTRICT 04,,25,25,3,RUBY PETERS,IND,14,36,367,417
11/06/2018,CARTER,"FEDERAL, STATE AND COUNTY",10021,FOR STATE SENATOR DISTRICT 14,,25,25,1,FRANK SIMPSON,REP,247,1177,8224,9648
11/06/2018,CARTER,"FEDERAL, STATE AND COUNTY",10021,FOR STATE SENATOR DISTRICT 14,,25,25,2,JUSTIN ARLEDGE,DEM,172,595,3526,4293
11/06/2018,CARTER,"FEDERAL, STATE AND COUNTY",10086,FOR STATE REPRESENTATIVE DISTRICT 48,,18,18,1,TAMMY TOWNLEY,REP,170,774,5249,6193
11/06/2018,CARTER,"FEDERAL, STATE AND COUNTY",10086,FOR STATE REPRESENTATIVE DISTRICT 48,,18,18,2,CHERYL KEY,DEM,158,550,2915,3623
11/06/2018,CARTER,"FEDERAL, STATE AND COUNTY",10087,FOR STATE REPRESENTATIVE DISTRICT 49,,7,7,1,TOMMY C HARDIN,REP,63,302,2582,2947
11/06/2018,CARTER,"FEDERAL, STATE AND COUNTY",10087,FOR STATE REPRESENTATIVE DISTRICT 49,,7,7,2,MIRANDA SHELTON,DEM,26,143,1014,1183
11/06/2018,CARTER,"FEDERAL, STATE AND COUNTY",10407,FOR COUNTY COMMISSIONER DISTRICT NO. 3,,8,8,1,JERRY ALVORD,REP,110,552,3383,4045
11/06/2018,CARTER,"FEDERAL, STATE AND COUNTY",10407,FOR COUNTY COMMISSIONER DISTRICT NO. 3,,8,8,2,JON C PASS,DEM,45,157,914,1116
11/06/2018,CARTER,"FEDERAL, STATE AND COUNTY",20002,SUPREME COURT DISTRICT 2 - PATRICK WYRICK,,25,25,1,YES,,207,938,6043,7188
11/06/2018,CARTER,"FEDERAL, STATE AND COUNTY",20002,SUPREME COURT DISTRICT 2 - PATRICK WYRICK,,25,25,2,NO,,145,576,4051,4772
11/06/2018,CARTER,"FEDERAL, STATE AND COUNTY",20003,SUPREME COURT DISTRICT 3 - NOMA D. GURICH,,25,25,1,YES,,210,892,5810,6912
11/06/2018,CARTER,"FEDERAL, STATE AND COUNTY",20003,SUPREME COURT DISTRICT 3 - NOMA D. GURICH,,25,25,2,NO,,140,614,4231,4985
11/06/2018,CARTER,"FEDERAL, STATE AND COUNTY",20004,SUPREME COURT DISTRICT 4 - YVONNE KAUGER,,25,25,1,YES,,196,889,5806,6891
11/06/2018,CARTER,"FEDERAL, STATE AND COUNTY",20004,SUPREME COURT DISTRICT 4 - YVONNE KAUGER,,25,25,2,NO,,155,621,4260,5036
11/06/2018,CARTER,"FEDERAL, STATE AND COUNTY",20007,SUPREME COURT DISTRICT 7 - JAMES E. EDMONDSON,,25,25,1,YES,,202,883,5746,6831
11/06/2018,CARTER,"FEDERAL, STATE AND COUNTY",20007,SUPREME COURT DISTRICT 7 - JAMES E. EDMONDSON,,25,25,2,NO,,152,636,4344,5132
11/06/2018,CARTER,"FEDERAL, STATE AND COUNTY",20010,COURT OF CRIMINAL APPEALS DISTRICT 1 - DANA KUEHN,,25,25,1,YES,,206,925,5993,7124
11/06/2018,CARTER,"FEDERAL, STATE AND COUNTY",20010,COURT OF CRIMINAL APPEALS DISTRICT 1 - DANA KUEHN,,25,25,2,NO,,143,578,4041,4762
11/06/2018,CARTER,"FEDERAL, STATE AND COUNTY",20013,COURT OF CRIMINAL APPEALS DISTRICT 4 - SCOTT ROWLAND,,25,25,1,YES,,209,922,6030,7161
11/06/2018,CARTER,"FEDERAL, STATE AND COUNTY",20013,COURT OF CRIMINAL APPEALS DISTRICT 4 - SCOTT ROWLAND,,25,25,2,NO,,144,576,3967,4687
11/06/2018,CARTER,"FEDERAL, STATE AND COUNTY",20014,COURT OF CRIMINAL APPEALS DISTRICT 5 - DAVID B. LEWIS,,25,25,1,YES,,213,944,5968,7125
11/06/2018,CARTER,"FEDERAL, STATE AND COUNTY",20014,COURT OF CRIMINAL APPEALS DISTRICT 5 - DAVID B. LEWIS,,25,25,2,NO,,137,560,4053,4750
11/06/2018,CARTER,"FEDERAL, STATE AND COUNTY",20021,COURT OF CIVIL APPEALS DISTRICT 4 - OFFICE 1 - BARBARA GREEN SWINTON,,25,25,1,YES,,216,934,6013,7163
11/06/2018,CARTER,"FEDERAL, STATE AND COUNTY",20021,COURT OF CIVIL APPEALS DISTRICT 4 - OFFICE 1 - BARBARA GREEN SWINTON,,25,25,2,NO,,140,564,4009,4713
11/06/2018,CARTER,"FEDERAL, STATE AND COUNTY",20023,COURT OF CIVIL APPEALS DISTRICT 5 - OFFICE 1 - KENNETH L. BUETTNER,,25,25,1,YES,,209,895,5909,7013
11/06/2018,CARTER,"FEDERAL, STATE AND COUNTY",20023,COURT OF CIVIL APPEALS DISTRICT 5 - OFFICE 1 - KENNETH L. BUETTNER,,25,25,2,NO,,144,600,4065,4809
11/06/2018,CARTER,"FEDERAL, STATE AND COUNTY",20024,COURT OF CIVIL APPEALS DISTRICT 5 - OFFICE 2 - ROBERT BOBBY BELL,,25,25,1,YES,,210,911,5953,7074
11/06/2018,CARTER,"FEDERAL, STATE AND COUNTY",20024,COURT OF CIVIL APPEALS DISTRICT 5 - OFFICE 2 - ROBERT BOBBY BELL,,25,25,2,NO,,144,579,4033,4756
11/06/2018,CARTER,"FEDERAL, STATE AND COUNTY",20025,"COURT OF CIVIL APPEALS DISTRICT 6 - OFFICE 1 - E. BAY MITCHELL, III",,25,25,1,YES,,208,913,5935,7056
11/06/2018,CARTER,"FEDERAL, STATE AND COUNTY",20025,"COURT OF CIVIL APPEALS DISTRICT 6 - OFFICE 1 - E. BAY MITCHELL, III",,25,25,2,NO,,145,583,4053,4781
11/06/2018,CARTER,"FEDERAL, STATE AND COUNTY",20026,COURT OF CIVIL APPEALS DISTRICT 6 - OFFICE 2 - BRIAN JACK GOREE,,25,25,1,YES,,202,895,5929,7026
11/06/2018,CARTER,"FEDERAL, STATE AND COUNTY",20026,COURT OF CIVIL APPEALS DISTRICT 6 - OFFICE 2 - BRIAN JACK GOREE,,25,25,2,NO,,151,606,4086,4843
11/06/2018,CARTER,"FEDERAL, STATE AND COUNTY",30002,STATE QUESTION NO. 793 INITIATIVE PETITION NO. 415,,25,25,1,FOR THE PROPOSAL - YES,,231,981,5908,7120
11/06/2018,CARTER,"FEDERAL, STATE AND COUNTY",30002,STATE QUESTION NO. 793 INITIATIVE PETITION NO. 415,,25,25,2,AGAINST THE PROPOSAL - NO,,175,775,5764,6714
11/06/2018,CARTER,"FEDERAL, STATE AND COUNTY",30003,STATE QUESTION NO. 794 LEGISLATIVE REFERENDUM NO. 371,,25,25,1,FOR THE PROPOSAL - YES,,300,1378,9015,10693
11/06/2018,CARTER,"FEDERAL, STATE AND COUNTY",30003,STATE QUESTION NO. 794 LEGISLATIVE REFERENDUM NO. 371,,25,25,2,AGAINST THE PROPOSAL - NO,,98,367,2520,2985
11/06/2018,CARTER,"FEDERAL, STATE AND COUNTY",30004,STATE QUESTION NO. 798 LEGISLATIVE REFERENDUM NO. 372,,25,25,1,FOR THE PROPOSAL - YES,,213,850,5465,6528
11/06/2018,CARTER,"FEDERAL, STATE AND COUNTY",30004,STATE QUESTION NO. 798 LEGISLATIVE REFERENDUM NO. 372,,25,25,2,AGAINST THE PROPOSAL - NO,,186,887,5997,7070
11/06/2018,CARTER,"FEDERAL, STATE AND COUNTY",30005,STATE QUESTION NO. 800 LEGISLATIVE REFERENDUM NO. 373,,25,25,1,FOR THE PROPOSAL - YES,,165,677,4279,5121
11/06/2018,CARTER,"FEDERAL, STATE AND COUNTY",30005,STATE QUESTION NO. 800 LEGISLATIVE REFERENDUM NO. 373,,25,25,2,AGAINST THE PROPOSAL - NO,,230,1040,7052,8322
11/06/2018,CARTER,"FEDERAL, STATE AND COUNTY",30006,STATE QUESTION NO. 801 LEGISLATIVE REFERENDUM NO. 374,,25,25,1,FOR THE PROPOSAL - YES,,180,801,5400,6381
11/06/2018,CARTER,"FEDERAL, STATE AND COUNTY",30006,STATE QUESTION NO. 801 LEGISLATIVE REFERENDUM NO. 374,,25,25,2,AGAINST THE PROPOSAL - NO,,220,937,6064,7221
11/06/2018,CARTER,"FEDERAL, STATE AND COUNTY",30007,PROPOSITION,,25,25,1,FOR THE PROPOSITION - YES,,246,947,6636,7829
11/06/2018,CARTER,"FEDERAL, STATE AND COUNTY",30007,PROPOSITION,,25,25,2,AGAINST THE PROPOSITION - NO,,152,789,4899,5840
11/06/2018,CHEROKEE,"FEDERAL, STATE AND COUNTY",10001,FOR GOVERNOR,,24,24,1,CHRIS POWELL,LIB,17,107,471,595
